Date,Open,High,Low,Close,Volume,Adj Close
2015-02-20,15.47,15.60,15.41,15.47,106000,15.47
2015-02-19,15.23,15.57,15.21,15.33,56600,15.33
2015-02-18,15.25,15.45,15.16,15.21,78100,15.21
2015-02-17,15.35,15.35,15.10,15.24,63400,15.24
