Date,Open,High,Low,Close,Volume,Adj Close
2015-02-20,17.86,18.18,17.70,18.12,1659600,18.12
2015-02-19,17.60,17.93,17.53,17.89,3594900,17.89
2015-02-18,17.97,18.06,17.67,17.79,4562000,17.79
2015-02-17,18.13,18.32,17.84,17.88,2277900,17.88
