Date,Open,High,Low,Close,Volume,Adj Close
2015-02-20,25.89,25.95,25.23,25.60,124500,25.60
2015-02-19,25.69,25.98,25.50,25.82,308300,25.82
2015-02-18,25.59,25.85,25.37,25.83,237600,25.83
2015-02-17,25.27,25.74,24.79,25.71,255400,25.71
