Date,Open,High,Low,Close,Volume,Adj Close
2015-02-20,49.06,49.45,48.66,49.38,1164400,49.38
2015-02-19,50.66,50.67,48.77,49.06,2994900,49.06
2015-02-18,49.71,52.45,49.10,51.12,4243800,51.12
2015-02-17,50.07,50.65,49.63,49.87,2553300,49.87
