Date,Open,High,Low,Close,Volume,Adj Close
2015-02-20,26.49,26.61,26.03,26.53,301000,26.53
2015-02-19,26.43,26.68,26.37,26.50,158200,26.50
2015-02-18,26.53,26.62,25.98,26.38,377000,26.38
2015-02-17,26.55,26.90,26.42,26.62,280700,26.62
