Date,Open,High,Low,Close,Volume,Adj Close
2015-02-20,1.29,1.34,1.28,1.33,2217700,1.33
2015-02-19,1.27,1.32,1.26,1.29,2293300,1.29
2015-02-18,1.28,1.30,1.27,1.27,1614200,1.27
2015-02-17,1.30,1.31,1.27,1.29,1925600,1.29
