Date,Open,High,Low,Close,Volume,Adj Close
2015-02-20,66.09,66.92,65.50,66.73,158800,66.73
2015-02-19,65.68,66.52,65.59,66.39,194500,66.39
2015-02-18,65.07,66.14,65.07,65.97,160300,65.97
2015-02-17,65.50,66.13,65.15,65.32,228600,65.32
