Date,Open,High,Low,Close,Volume,Adj Close
2015-02-20,47.03,47.15,46.32,46.86,160600,46.86
2015-02-19,46.87,47.25,46.80,47.11,169500,47.11
2015-02-18,46.35,46.96,46.10,46.94,196600,46.94
2015-02-17,45.89,46.61,45.54,46.35,218500,46.35
