Date,Open,High,Low,Close,Volume,Adj Close
2015-02-20,19.36,19.59,19.06,19.46,443500,19.46
2015-02-19,19.59,19.79,19.25,19.44,186300,19.44
2015-02-18,19.07,19.65,18.99,19.60,512200,19.60
2015-02-17,19.30,19.30,18.94,19.06,516200,19.06
