Date,Open,High,Low,Close,Volume,Adj Close
2015-02-20,11.40,11.51,11.33,11.50,306300,11.50
2015-02-19,11.39,11.39,11.35,11.35,140700,11.35
2015-02-18,11.42,11.43,11.36,11.36,260500,11.36
2015-02-17,11.36,11.43,11.35,11.39,51200,11.39
