Date,Open,High,Low,Close,Volume,Adj Close
2015-02-20,5.35,5.41,5.20,5.36,34600,5.36
2015-02-19,5.95,5.96,5.23,5.32,70200,5.32
2015-02-18,5.54,5.57,5.17,5.31,48700,5.31
2015-02-17,5.32,5.60,5.18,5.58,57800,5.58
