Date,Open,High,Low,Close,Volume,Adj Close
2015-02-20,40.33,40.79,40.07,40.72,3900,40.72
2015-02-19,40.10,40.36,40.10,40.33,7500,40.33
2015-02-18,39.86,40.08,39.85,40.08,3700,40.08
2015-02-17,39.60,39.80,39.46,39.63,10100,39.63
