Date,Open,High,Low,Close,Volume,Adj Close
2015-02-20,64.14,64.28,62.97,63.56,316400,63.56
2015-02-19,63.91,64.54,63.29,63.95,265900,63.95
2015-02-18,63.43,63.92,62.75,63.91,311400,63.91
2015-02-17,63.12,63.93,62.66,63.35,414900,63.35
