Date,Open,High,Low,Close,Volume,Adj Close
2015-02-20,9.85,9.87,9.77,9.79,6800,9.79
2015-02-19,9.71,9.86,9.41,9.75,14200,9.75
2015-02-18,9.86,9.86,9.65,9.67,30400,9.67
2015-02-17,9.71,9.73,9.51,9.61,6900,9.61
