Date,Open,High,Low,Close,Volume,Adj Close
2015-02-20,42.81,43.46,42.72,43.34,1906800,43.34
2015-02-19,43.26,43.50,43.16,43.26,1309900,43.26
2015-02-18,42.65,43.14,42.61,43.03,1092500,43.03
2015-02-17,43.03,43.28,42.67,43.18,1143600,43.18
