Date,Open,High,Low,Close,Volume,Adj Close
2015-02-20,9.89,10.99,9.75,10.49,181700,10.49
2015-02-19,9.85,10.06,9.73,9.93,20500,9.93
2015-02-18,9.89,9.90,9.64,9.85,25700,9.85
2015-02-17,9.90,9.90,9.50,9.65,31600,9.65
