Date,Open,High,Low,Close,Volume,Adj Close
2015-02-20,40.40,40.71,40.25,40.62,159800,40.62
2015-02-19,40.04,40.39,39.85,40.37,132800,40.37
2015-02-18,40.00,40.23,39.92,40.18,163400,40.18
2015-02-17,40.02,40.23,39.89,40.15,118000,40.15
