Date,Open,High,Low,Close,Volume,Adj Close
2015-02-20,24.26,24.26,23.75,23.87,10800,23.87
2015-02-19,23.75,24.40,23.75,24.20,7100,24.20
2015-02-18,23.78,24.02,23.75,24.01,3900,24.01
2015-02-17,24.00,24.32,23.86,24.05,5700,24.05
