Date,Open,High,Low,Close,Volume,Adj Close
2015-02-20,16.92,17.08,16.92,17.06,16000,17.06
2015-02-19,16.93,16.99,16.87,16.92,41400,16.92
2015-02-18,16.92,16.95,16.63,16.86,102000,16.86
2015-02-17,17.28,17.28,16.84,16.88,40600,16.88
