Date,Open,High,Low,Close,Volume,Adj Close
2015-02-20,16.45,16.81,16.10,16.66,232500,16.66
2015-02-19,16.00,16.75,15.88,16.42,119700,16.42
2015-02-18,16.27,16.68,16.06,16.36,322800,16.36
2015-02-17,16.83,17.20,16.44,17.13,133100,17.13
