Date,Open,High,Low,Close,Volume,Adj Close
2015-02-20,50.54,51.91,50.32,51.60,1188600,51.60
2015-02-19,49.85,51.13,48.71,50.50,1375600,50.50
2015-02-18,51.50,51.97,50.36,50.73,1130200,50.73
2015-02-17,51.63,52.36,51.06,51.77,950200,51.77
